plot,tree,DBH,Height,CBH,life,CW_E,CW_S,CW_W,CW_N,x,y,SD,CLR,CW,CW_EW,CW_SN,Age Group
4,бДр╤ки,19.9,13.3,5.7,а╪,3.08,2.03,1.57,1.87,5.8,3.9,2155.555556,0.57,4.275,4.65,3.9,╧ЩйЛаж
19,бДр╤ки,19.9,10.6,1.5,а╪,1.247,1.972,1.501,1.99,3.6,7.1,766.6666667,0.86,3.355,2.748,3.962,╧ЩйЛаж
20,бДр╤ки,19.9,13.5,1.7,а╪,1.752,1.605,0.861,1.165,2,3.9,822.2222222,0.87,2.6915,2.613,2.77,╧ЩйЛаж
28,бДр╤ки,19.9,15.1,7.4,а╪,1.85,1.76,1.68,1.87,7.3,1.9,1466.666667,0.51,3.58,3.53,3.63,╧ЩйЛаж
30,бДр╤ки,19.9,12.9,6.9,а╪,2.2,2.1,2.2,2.5,2.7,9.7,1444.444444,0.47,4.5,4.4,4.6,╧ЩйЛаж
32,бДр╤ки,19.9,15.1,11.3,а╪,1.97,2.72,3.17,1.48,9,4.5,1511.111111,0.25,4.67,5.14,4.2,╧ЩйЛаж
36,бДр╤ки,19.9,13.7,1.9,а╪,1.67,2.43,2.6,1.96,4.4,8,1088.888889,0.86,4.33,4.27,4.39,╧ЩйЛаж
42,бДр╤ки,19.9,16.2,7.7,а╪,2.16,2,1.83,2.35,5.8,7.2,2288.888889,0.52,4.17,3.99,4.35,╧ЩйЛаж
42,бДр╤ки,19.9,11.3,10.6,а╪,1.95,1.76,1.61,1.74,1.3,9.6,2288.888889,0.06,3.53,3.56,3.5,╧ЩйЛаж
44,бДр╤ки,19.9,12.4,7.2,а╪,2.3,1.9,2.8,2.6,8.5,1.8,1977.777778,0.42,4.8,5.1,4.5,╧ЩйЛаж
44,бДр╤ки,19.9,13,3.4,а╪,1.55,1.91,1.83,1.6,9.5,0.8,1977.777778,0.74,3.445,3.38,3.51,╧ЩйЛаж
44,бДр╤ки,19.9,13,6.3,а╪,1.72,1.33,1.63,1.22,7.2,4.3,1977.777778,0.52,2.95,3.35,2.55,╧ЩйЛаж
47,бДр╤ки,19.9,15.6,11,а╪,3.04,2.67,3.44,2.88,7.4,6.6,877.7777778,0.29,6.015,6.48,5.55,╧ЩйЛаж
57,бДр╤ки,19.9,11.9,4,а╪,1.83,2.62,2.75,1.62,0,0,1133.333333,0.66,4.41,4.58,4.24,╧ЩйЛаж
57,бДр╤ки,19.9,10.8,2.5,а╪,3.02,2.34,2.09,1.32,0,0,1133.333333,0.77,4.385,5.11,3.66,╧ЩйЛаж
71,бДр╤ки,19.9,17.4,10.5,а╪,1.6,3.4,2.6,3.1,0,0,1022.222222,0.4,5.35,4.2,6.5,╧ЩйЛаж
82,бДр╤ки,19.9,14.1,3.5,а╪,1.7,2.2,2.3,2.2,0,0,688.8888889,0.75,4.2,4,4.4,╧ЩйЛаж
85,бДр╤ки,19.9,13.9,7.1,0,2.3,2.5,1.4,1.4,0,0,1422.222222,0.49,3.8,3.7,3.9,╧ЩйЛаж
85,бДр╤ки,19.9,14.6,8.6,0,2.1,2.1,1.9,1.5,0,0,1422.222222,0.41,3.8,4,3.6,╧ЩйЛаж
88,бДр╤ки,19.9,13.2,4.9,а╪,1.5,1.8,1.9,1.9,0,0,1122.222222,0.63,3.55,3.4,3.7,╧ЩйЛаж
19,бДр╤ки,20,12.8,1.7,а╪,0.95,1.919,2.1,0.8,5,0.8,766.6666667,0.87,2.8845,3.05,2.719,╧ЩйЛаж
29,бДр╤ки,20,14.4,9.1,а╪,1.9,1.94,1.72,1.9,6,8.9,1355.555556,0.37,3.73,3.62,3.84,╧ЩйЛаж
30,бДр╤ки,20,13.9,6.7,а╪,2.25,2.11,1.86,1.93,9,9,1444.444444,0.52,4.075,4.11,4.04,╧ЩйЛаж
32,бДр╤ки,20,14.8,8.6,а╪,1.42,2.03,1.62,1.98,7.8,0.4,1511.111111,0.42,3.525,3.04,4.01,╧ЩйЛаж
36,бДр╤ки,20,12.9,4.7,а╪,2.04,2.03,1.75,2.15,9.9,2.5,1088.888889,0.64,3.985,3.79,4.18,╧ЩйЛаж
44,бДр╤ки,20,13.1,6.4,а╪,2.6,2.3,0.7,2.8,3.9,0.2,1977.777778,0.51,4.2,3.3,5.1,╧ЩйЛаж
44,бДр╤ки,20,11.1,4.9,а╪,1.27,1.94,2.38,2.25,3.3,6.8,1977.777778,0.56,3.92,3.65,4.19,╧ЩйЛаж
46,бДр╤ки,20,11.7,4.8,а╪,2.01,2.38,1.74,2.14,5.1,6.1,1655.555556,0.59,4.135,3.75,4.52,╧ЩйЛаж
57,бДр╤ки,20,12.1,3,а╪,2.11,2.34,2.02,1.65,0,0,1133.333333,0.75,4.06,4.13,3.99,╧ЩйЛаж
57,бДр╤ки,20,10.4,6.2,а╪,1.97,2.25,2.15,1.59,0,0,1133.333333,0.4,3.98,4.12,3.84,╧ЩйЛаж
71,бДр╤ки,20,17.2,11.5,а╪,2.6,3.2,2.6,1.9,0,0,1022.222222,0.33,5.15,5.2,5.1,╧ЩйЛаж
71,бДр╤ки,20,15.6,10.5,а╪,3,3.9,2.3,2.4,0,0,1022.222222,0.33,5.8,5.3,6.3,╧ЩйЛаж
72,бДр╤ки,20,14.9,9.1,а╪,1.4,1.3,0.9,0.9,0,0,944.4444444,0.39,2.25,2.3,2.2,╧ЩйЛаж
83,бДр╤ки,20,12.5,2.4,а╪,1.5,2.5,1.6,1.7,0,0,555.5555556,0.81,3.65,3.1,4.2,╧ЩйЛаж
83,бДр╤ки,20,12.6,2.4,а╪,2.3,2,2.7,2.7,0,0,555.5555556,0.81,4.85,5,4.7,╧ЩйЛаж
83,бДр╤ки,20,10.9,2.1,а╪,1.3,1.7,1.2,1.2,0,0,555.5555556,0.81,2.7,2.5,2.9,╧ЩйЛаж
85,бДр╤ки,20,15.8,9.5,0,2.4,1.8,2.8,1.7,0,0,1422.222222,0.4,4.35,5.2,3.5,╧ЩйЛаж
86,бДр╤ки,20,13.9,4.9,а╪,1.8,1.5,1.2,1.9,0,0,1155.555556,0.65,3.2,3,3.4,╧ЩйЛаж
88,бДр╤ки,20,14.3,5,а╪,2,2.4,2,2.1,0,0,1122.222222,0.65,4.25,4,4.5,╧ЩйЛаж
14,бДр╤ки,20.1,14.1,2.1,а╪,2.05,2.23,3.24,3.7,4.8,7.6,1022.222222,0.85,5.61,5.29,5.93,╧ЩйЛаж
15,бДр╤ки,20.1,9.6,1.3,а╪,3.198,2.993,2.5,3.22,0.5,0.9,788.8888889,0.86,5.9555,5.698,6.213,╧ЩйЛаж
15,бДр╤ки,20.1,14,1,а╪,1.68,1.522,3.73,2.75,2.6,8.8,788.8888889,0.93,4.841,5.41,4.272,╧ЩйЛаж
18,бДр╤ки,20.1,12.7,5.9,а╪,1.03,1.42,1.74,1.77,7.3,9.4,422.2222222,0.54,2.98,2.77,3.19,╧ЩйЛаж
21,бДр╤ки,20.1,10.1,2.1,а╪,1.46,1.28,2.03,2.46,0.7,9.8,1955.555556,0.79,3.615,3.49,3.74,╧ЩйЛаж
25,бДр╤ки,20.1,13.5,6.7,а╪,1.495,1.644,1.456,1.636,5.5,1.9,1700,0.5,3.1155,2.951,3.28,╧ЩйЛаж
28,бДр╤ки,20.1,15.6,8.2,а╪,1.79,1.47,1.78,1.28,5.1,6,1466.666667,0.47,3.16,3.57,2.75,╧ЩйЛаж
28,бДр╤ки,20.1,14.3,6.3,а╪,1.62,1.06,1.66,1.8,1.2,9.6,1466.666667,0.56,3.07,3.28,2.86,╧ЩйЛаж
28,бДр╤ки,20.1,15.5,7.1,а╪,1.89,1.76,1.99,1.76,2.3,9.7,1466.666667,0.54,3.7,3.88,3.52,╧ЩйЛаж
29,бДр╤ки,20.1,13.7,8.8,а╪,1.85,1.9,1.97,2.04,5.6,2.7,1355.555556,0.36,3.88,3.82,3.94,╧ЩйЛаж
30,бДр╤ки,20.1,13.3,8.3,а╪,1.8,2.2,2.1,1.6,8.8,9.8,1444.444444,0.38,3.85,3.9,3.8,╧ЩйЛаж
32,бДр╤ки,20.1,16.2,12,а╪,1.43,2.5,1.66,2.37,9.5,9,1511.111111,0.26,3.98,3.09,4.87,╧ЩйЛаж
32,бДр╤ки,20.1,16,5.8,а╪,2.02,2.64,2.71,1.11,8.3,6.7,1511.111111,0.64,4.24,4.73,3.75,╧ЩйЛаж
36,бДр╤ки,20.1,13.6,5.7,а╪,2.2,1.93,1.98,1.5,7.5,3.6,1088.888889,0.58,3.805,4.18,3.43,╧ЩйЛаж
42,бДр╤ки,20.1,14.7,7.1,а╪,1.53,1.52,2.01,1.58,4.4,7.2,2288.888889,0.52,3.32,3.54,3.1,╧ЩйЛаж
44,бДр╤ки,20.1,11.5,7,а╪,2.5,1.9,2.7,2.6,5.2,2.1,1977.777778,0.39,4.85,5.2,4.5,╧ЩйЛаж
46,бДр╤ки,20.1,12.9,7.3,а╪,2.3,2.53,1.92,1.76,6.2,6,1655.555556,0.43,4.255,4.22,4.29,╧ЩйЛаж
46,бДр╤ки,20.1,14.7,8.5,а╪,2.36,2.1,1.93,2.01,5.1,8.8,1655.555556,0.42,4.2,4.29,4.11,╧ЩйЛаж
83,бДр╤ки,20.1,12.1,2.2,а╪,2.7,2.8,3.2,2.3,0,0,555.5555556,0.82,5.5,5.9,5.1,╧ЩйЛаж
85,бДр╤ки,20.1,14.2,8.7,0,1.7,1.3,1.9,1.9,0,0,1422.222222,0.39,3.4,3.6,3.2,╧ЩйЛаж
90,бДр╤ки,20.1,16.9,8.7,а╪,2.7,2.2,2,2.3,0,0,711.1111111,0.49,4.6,4.7,4.5,╧ЩйЛаж
15,бДр╤ки,20.2,12,5.2,а╪,2.2,3.181,3.02,2.44,5.5,4.7,788.8888889,0.57,5.4205,5.22,5.621,╧ЩйЛаж
19,бДр╤ки,20.2,10.2,0.7,а╪,1.392,1.377,0.721,1.268,3,1.5,766.6666667,0.93,2.379,2.113,2.645,╧ЩйЛаж
19,бДр╤ки,20.2,11.8,1.8,а╪,1.687,2,1.441,1.461,9.2,6.5,766.6666667,0.85,3.2945,3.128,3.461,╧ЩйЛаж
28,бДр╤ки,20.2,15.9,9.3,а╪,1.85,1.36,1.56,1.56,8.3,5,1466.666667,0.42,3.165,3.41,2.92,╧ЩйЛаж
28,бДр╤ки,20.2,14.9,7.3,а╪,2.5,2.3,2.2,1.7,1.7,6,1466.666667,0.51,4.35,4.7,4,╧ЩйЛаж
29,бДр╤ки,20.2,12.8,2.8,а╪,1.74,1.39,2.01,1.77,1.1,3.5,1355.555556,0.78,3.455,3.75,3.16,╧ЩйЛаж
29,бДр╤ки,20.2,14.4,10,а╪,1.43,1.63,1.63,1.77,5,8,1355.555556,0.31,3.23,3.06,3.4,╧ЩйЛаж
32,бДр╤ки,20.2,13.6,7,а╪,2.56,2.23,2.1,1.58,3.5,5.3,1511.111111,0.49,4.235,4.66,3.81,╧ЩйЛаж
32,бДр╤ки,20.2,15,5.6,а╪,1.54,1.61,1.97,1.74,0.2,3,1511.111111,0.63,3.43,3.51,3.35,╧ЩйЛаж
36,бДр╤ки,20.2,14.6,6.8,а╪,2.24,1.88,1.85,1.85,6.1,9.7,1088.888889,0.53,3.91,4.09,3.73,╧ЩйЛаж
41,бДр╤ки,20.2,9.6,0.8,а╪,2.05,2.04,2.3,2.15,8.9,5.6,1522.222222,0.92,4.27,4.35,4.19,╧ЩйЛаж
42,бДр╤ки,20.2,14.6,10,а╪,1.8,1.5,2.42,1.43,3.1,6.2,2288.888889,0.32,3.575,4.22,2.93,╧ЩйЛаж
47,бДр╤ки,20.2,14.6,9.3,а╪,3.13,2.62,2.31,3.62,1.5,3.8,877.7777778,0.36,5.84,5.44,6.24,╧ЩйЛаж
57,бДр╤ки,20.2,11.7,1.5,а╪,2.56,2.07,2.22,1.94,0,0,1133.333333,0.87,4.395,4.78,4.01,╧ЩйЛаж
57,бДр╤ки,20.2,10.7,3,а╪,3.01,2.56,2.63,1.81,0,0,1133.333333,0.72,5.005,5.64,4.37,╧ЩйЛаж
57,бДр╤ки,20.2,11.7,2.6,а╪,3.03,2.93,2.37,2.3,0,0,1133.333333,0.78,5.315,5.4,5.23,╧ЩйЛаж
83,бДр╤ки,20.2,12.5,2.5,а╪,2.1,1.3,1.5,2.2,0,0,555.5555556,0.8,3.55,3.6,3.5,╧ЩйЛаж
87,бДр╤ки,20.2,14.7,8.8,а╪,2.6,1.4,3,1.6,0,0,588.8888889,0.4,4.3,5.6,3,╧ЩйЛаж
88,бДр╤ки,20.2,13.8,5,а╪,1.9,1.9,1.6,2,0,0,1122.222222,0.64,3.7,3.5,3.9,╧ЩйЛаж
90,бДр╤ки,20.2,14.2,7.2,а╪,1.5,1.8,2,1.8,0,0,711.1111111,0.49,3.55,3.5,3.6,╧ЩйЛаж
18,бДр╤ки,20.3,5.7,1.2,а╪,1.91,1.8,1.92,2.17,0.5,7.4,422.2222222,0.79,3.9,3.83,3.97,╧ЩйЛаж
25,бДр╤ки,20.3,14.4,8,а╪,1.671,1.194,1.925,1.588,6.8,6.4,1700,0.44,3.189,3.596,2.782,╧ЩйЛаж
30,бДр╤ки,20.3,14.7,5,а╪,2.4,1.8,1.6,2,0.3,4.9,1444.444444,0.66,3.9,4,3.8,╧ЩйЛаж
32,бДр╤ки,20.3,14.4,9.2,а╪,2.01,2.32,2.02,1.91,5.3,0.4,1511.111111,0.36,4.13,4.03,4.23,╧ЩйЛаж
36,бДр╤ки,20.3,13.7,5.8,а╪,2.39,1.74,2.73,2.11,6.6,3.4,1088.888889,0.58,4.485,5.12,3.85,╧ЩйЛаж
57,бДр╤ки,20.3,11.2,2.7,а╪,2.78,2.17,2.3,1.87,0,0,1133.333333,0.76,4.56,5.08,4.04,╧ЩйЛаж
60,бДр╤ки,20.3,19.6,8.8,а╪,1.75,1.77,1.2,1.58,0,0,977.7777778,0.55,3.15,2.95,3.35,╧ЩйЛаж
71,бДр╤ки,20.3,17.6,8.1,а╪,2.8,2.8,3,2.9,0,0,1022.222222,0.54,5.75,5.8,5.7,╧ЩйЛаж
82,бДр╤ки,20.3,13.3,4.8,а╪,2.5,2.8,3,3,0,0,688.8888889,0.64,5.65,5.5,5.8,╧ЩйЛаж
85,бДр╤ки,20.3,14,7.7,0,2.6,2.8,2.4,2.4,0,0,1422.222222,0.45,5.1,5,5.2,╧ЩйЛаж
85,бДр╤ки,20.3,13.7,7.3,0,2,2.1,2.2,2,0,0,1422.222222,0.47,4.15,4.2,4.1,╧ЩйЛаж
89,бДр╤ки,20.3,16.9,8,а╪,3.7,2.1,2,2.4,0,0,766.6666667,0.53,5.1,5.7,4.5,╧ЩйЛаж
19,бДр╤ки,20.4,11.9,1,а╪,2.395,1.253,0.789,1.404,9.1,9.2,766.6666667,0.92,2.9205,3.184,2.657,╧ЩйЛаж
29,бДр╤ки,20.4,14.7,10.4,а╪,1.65,1.99,2.06,2.11,0.4,5.2,1355.555556,0.29,3.905,3.71,4.1,╧ЩйЛаж
32,бДр╤ки,20.4,13.8,8.6,а╪,1.63,2.3,2.48,1.17,9.6,4.5,1511.111111,0.38,3.79,4.11,3.47,╧ЩйЛаж
32,бДр╤ки,20.4,15.6,11.6,а╪,1.53,2.11,1.92,1.54,9,9,1511.111111,0.26,3.55,3.45,3.65,╧ЩйЛаж
32,бДр╤ки,20.4,15,10.1,а╪,1.22,1.18,2.6,2.1,7,5.5,1511.111111,0.33,3.55,3.82,3.28,╧ЩйЛаж
36,бДр╤ки,20.4,14.4,5.1,а╪,1.93,1.74,1.79,2.01,2.5,7,1088.888889,0.65,3.735,3.72,3.75,╧ЩйЛаж
36,бДр╤ки,20.4,14.4,5.3,а╪,1.87,3.23,2.56,2.11,0.5,9.6,1088.888889,0.63,4.885,4.43,5.34,╧ЩйЛаж
44,бДр╤ки,20.4,13.2,4.1,а╪,1.96,1.61,2.51,2.35,3.6,5.3,1977.777778,0.69,4.215,4.47,3.96,╧ЩйЛаж
46,бДр╤ки,20.4,14.7,4.4,а╪,2.35,2.28,1.68,1.66,5.6,1.6,1655.555556,0.7,3.985,4.03,3.94,╧ЩйЛаж
46,бДр╤ки,20.4,13.9,7.9,а╪,2.04,1.96,2.39,2.19,6.2,6.2,1655.555556,0.43,4.29,4.43,4.15,╧ЩйЛаж
47,бДр╤ки,20.4,14.2,11.1,а╪,2.11,2.13,2.5,2.43,4.4,2,877.7777778,0.22,4.585,4.61,4.56,╧ЩйЛаж
71,бДр╤ки,20.4,16.5,6.7,а╪,2.7,2.7,1.9,3.3,0,0,1022.222222,0.59,5.3,4.6,6,╧ЩйЛаж
71,бДр╤ки,20.4,17.9,11.2,а╪,2.1,2.7,2.9,2.5,0,0,1022.222222,0.37,5.1,5,5.2,╧ЩйЛаж
71,бДр╤ки,20.4,15.3,5.8,а╪,1.8,2.8,2.6,1.5,0,0,1022.222222,0.62,4.35,4.4,4.3,╧ЩйЛаж
72,бДр╤ки,20.4,15.7,10.2,а╪,1.4,1.5,1.9,1.9,0,0,944.4444444,0.35,3.35,3.3,3.4,╧ЩйЛаж
85,бДр╤ки,20.4,14,6.2,0,2.9,2,2.3,2.3,0,0,1422.222222,0.56,4.75,5.2,4.3,╧ЩйЛаж
86,бДр╤ки,20.4,12.9,4.7,а╪,2.3,2.4,1.8,1.9,0,0,1155.555556,0.64,4.2,4.1,4.3,╧ЩйЛаж
88,бДр╤ки,20.4,16.4,7.1,а╪,2.2,2,2,1.5,0,0,1122.222222,0.57,3.85,4.2,3.5,╧ЩйЛаж
88,бДр╤ки,20.4,15.5,9.3,а╪,2,1.9,2.1,1.4,0,0,1122.222222,0.4,3.7,4.1,3.3,╧ЩйЛаж
88,бДр╤ки,20.4,13.7,5.1,а╪,1.3,1.7,1.7,1.9,0,0,1122.222222,0.63,3.3,3,3.6,╧ЩйЛаж
89,бДр╤ки,20.4,18.2,8.6,а╪,1.2,1.7,1.7,1.4,0,0,766.6666667,0.53,3,2.9,3.1,╧ЩйЛаж
4,бДр╤ки,20.5,12,2.7,а╪,2.9,2.77,2.72,2.08,8.9,7.8,2155.555556,0.78,5.235,5.62,4.85,╧ЩйЛаж
27,бДр╤ки,20.5,14.6,8,а╪,2.435,2.4,1.823,8.194,6,1.9,1077.777778,0.45,7.426,4.258,10.594,╧ЩйЛаж
28,бДр╤ки,20.5,14.1,6.1,а╪,1.91,1.85,1.89,1.91,9,8.8,1466.666667,0.57,3.78,3.8,3.76,╧ЩйЛаж
29,бДр╤ки,20.5,15.9,11.7,а╪,1.73,2.29,1.97,2.06,7.1,2.6,1355.555556,0.26,4.025,3.7,4.35,╧ЩйЛаж
30,бДр╤ки,20.5,15.4,5.9,а╪,1.99,2.08,2.03,2.14,7.7,4,1444.444444,0.62,4.12,4.02,4.22,╧ЩйЛаж
32,бДр╤ки,20.5,17,5.1,а╪,2.33,2.62,1.62,2.34,8,9.5,1511.111111,0.7,4.455,3.95,4.96,╧ЩйЛаж
34,бДр╤ки,20.5,12.6,1.4,а╪,2.28,2.5,1.97,2.29,9.4,3.2,977.7777778,0.89,4.52,4.25,4.79,╧ЩйЛаж
47,бДр╤ки,20.5,14.2,10.5,а╪,2.6,2.5,2.5,2.7,3.1,0.5,877.7777778,0.26,5.15,5.1,5.2,╧ЩйЛаж
47,бДр╤ки,20.5,16.5,10,а╪,2,2.5,2.5,2.5,8.1,3.8,877.7777778,0.39,4.75,4.5,5,╧ЩйЛаж
57,бДр╤ки,20.5,12.8,3.2,а╪,1.61,2.73,2.4,2.28,0,0,1133.333333,0.75,4.51,4.01,5.01,╧ЩйЛаж
57,бДр╤ки,20.5,12.3,3.1,а╪,2.49,2.92,2.37,2.01,0,0,1133.333333,0.75,4.895,4.86,4.93,╧ЩйЛаж
72,бДр╤ки,20.5,17,9.9,а╪,1.5,1.3,1.6,1.8,0,0,944.4444444,0.42,3.1,3.1,3.1,╧ЩйЛаж
82,бДр╤ки,20.5,13.5,3,а╪,3.2,2.2,2.1,3.1,0,0,688.8888889,0.78,5.3,5.3,5.3,╧ЩйЛаж
86,бДр╤ки,20.5,12.4,5.7,а╪,1.8,1.9,1.3,2.1,0,0,1155.555556,0.54,3.55,3.1,4,╧ЩйЛаж
86,бДр╤ки,20.5,12,0.9,а╪,2,1.5,1.6,2.1,0,0,1155.555556,0.92,3.6,3.6,3.6,╧ЩйЛаж
88,бДр╤ки,20.5,15.1,5.8,а╪,1.7,1.8,2,1.8,0,0,1122.222222,0.62,3.65,3.7,3.6,╧ЩйЛаж
25,бДр╤ки,20.6,12.1,6.1,а╪,1.667,1.931,2.335,1.874,5,2.5,1700,0.5,3.9035,4.002,3.805,╧ЩйЛаж
42,бДр╤ки,20.6,19.8,4.4,а╪,1.6,2.97,2.59,2.08,7.8,1.5,2288.888889,0.78,4.62,4.19,5.05,╧ЩйЛаж
44,бДр╤ки,20.6,13.6,7.8,а╪,2.1,1.9,2.3,2.9,2.1,7.3,1977.777778,0.43,4.6,4.4,4.8,╧ЩйЛаж
60,бДр╤ки,20.6,18.9,1.9,а╪,1.9,1.77,1.6,1.49,0,0,977.7777778,0.9,3.38,3.5,3.26,╧ЩйЛаж
60,бДр╤ки,20.6,18,10,а╪,1.74,1.75,1.26,1.48,0,0,977.7777778,0.44,3.115,3,3.23,╧ЩйЛаж
60,бДр╤ки,20.6,18,6.4,а╪,1.89,1.41,1.42,1.07,0,0,977.7777778,0.64,2.895,3.31,2.48,╧ЩйЛаж
87,бДр╤ки,20.6,13.4,4.5,а╪,3.2,2.6,3.3,2.9,0,0,588.8888889,0.66,6,6.5,5.5,╧ЩйЛаж
90,бДр╤ки,20.6,15.2,8.2,а╪,1.9,2.4,2.3,1.9,0,0,711.1111111,0.46,4.25,4.2,4.3,╧ЩйЛаж
90,бДр╤ки,20.6,15.8,8.4,а╪,2.5,2.1,1.9,2.5,0,0,711.1111111,0.47,4.5,4.4,4.6,╧ЩйЛаж
27,бДр╤ки,20.7,15,8.9,а╪,2.293,2.061,1.821,2.075,3.5,9.8,1077.777778,0.41,4.125,4.114,4.136,╧ЩйЛаж
27,бДр╤ки,20.7,13.7,6.4,а╪,1.905,1.938,2.173,2.153,6.7,2,1077.777778,0.53,4.0845,4.078,4.091,╧ЩйЛаж
28,бДр╤ки,20.7,14.8,8.2,а╪,2.82,2.71,1.78,1.67,0.4,1,1466.666667,0.45,4.49,4.6,4.38,╧ЩйЛаж
29,бДр╤ки,20.7,15,11.8,а╪,1.96,1.94,1.99,2.01,8.5,8.5,1355.555556,0.21,3.95,3.95,3.95,╧ЩйЛаж
29,бДр╤ки,20.7,14.7,9.5,а╪,2.09,2.17,1.94,2.18,9.9,4.7,1355.555556,0.35,4.19,4.03,4.35,╧ЩйЛаж
29,бДр╤ки,20.7,15.2,7.2,а╪,1.53,1.85,1.82,1.74,2.6,9.4,1355.555556,0.53,3.47,3.35,3.59,╧ЩйЛаж
32,бДр╤ки,20.7,15.7,11,а╪,2.24,2.36,1.45,1.63,6.3,9.5,1511.111111,0.3,3.84,3.69,3.99,╧ЩйЛаж
32,бДр╤ки,20.7,15,9.1,а╪,2.07,2.3,1.95,2.1,3.7,3.1,1511.111111,0.39,4.21,4.02,4.4,╧ЩйЛаж
36,бДр╤ки,20.7,12.4,5.7,а╪,1.94,2.27,2.17,2.18,9.2,1,1088.888889,0.54,4.28,4.11,4.45,╧ЩйЛаж
42,бДр╤ки,20.7,15.3,10.9,а╪,1.96,1.82,1.93,2.13,1,1.9,2288.888889,0.29,3.92,3.89,3.95,╧ЩйЛаж
42,бДр╤ки,20.7,14.6,7,а╪,1.8,1.8,2,1.9,5.5,6.2,2288.888889,0.52,3.75,3.8,3.7,╧ЩйЛаж
74,бДр╤ки,20.7,12.9,3.4,а╪,1.6,2.2,2.2,2,0,0,1566.666667,0.74,4,3.8,4.2,╧ЩйЛаж
83,бДр╤ки,20.7,13.1,2.3,а╪,2.6,2.1,3,2.9,0,0,555.5555556,0.82,5.3,5.6,5,╧ЩйЛаж
85,бДр╤ки,20.7,15.4,3.6,0,3,2.2,1.5,1.9,0,0,1422.222222,0.77,4.3,4.5,4.1,╧ЩйЛаж
86,бДр╤ки,20.7,14.2,6.2,а╪,1.2,2.3,2.5,1.1,0,0,1155.555556,0.56,3.55,3.7,3.4,╧ЩйЛаж
87,бДр╤ки,20.7,13.2,4.7,а╪,2.1,2.1,3.4,3.6,0,0,588.8888889,0.64,5.6,5.5,5.7,╧ЩйЛаж
88,бДр╤ки,20.7,16.6,9.1,а╪,2.1,2.1,2,2.1,0,0,1122.222222,0.45,4.15,4.1,4.2,╧ЩйЛаж
88,бДр╤ки,20.7,15.8,7.2,а╪,1.7,1.9,1.9,1.6,0,0,1122.222222,0.54,3.55,3.6,3.5,╧ЩйЛаж
89,бДр╤ки,20.7,18.6,9.6,а╪,1.2,1.8,1.9,1.3,0,0,766.6666667,0.48,3.1,3.1,3.1,╧ЩйЛаж
29,бДр╤ки,20.8,16,9.1,а╪,1.69,1.9,1.78,1.98,8.8,9.1,1355.555556,0.43,3.675,3.47,3.88,╧ЩйЛаж
29,бДр╤ки,20.8,15,8.8,а╪,1.46,2.26,1.82,1.46,6.7,6.5,1355.555556,0.41,3.5,3.28,3.72,╧ЩйЛаж
30,бДр╤ки,20.8,12.5,6.2,а╪,2.7,1.7,1.6,2.2,8.3,1,1444.444444,0.5,4.1,4.3,3.9,╧ЩйЛаж
32,бДр╤ки,20.8,15.8,9.3,а╪,1.76,2.06,2.66,1.63,7.5,5.6,1511.111111,0.41,4.055,4.42,3.69,╧ЩйЛаж
34,бДр╤ки,20.8,13.3,5.8,а╪,2.31,1.76,2.25,2.73,8.8,1.8,977.7777778,0.56,4.525,4.56,4.49,╧ЩйЛаж
45,бДр╤ки,20.8,12.2,3.8,а╪,2.01,2.1,1.92,1.56,1.1,1.2,1466.666667,0.69,3.795,3.93,3.66,╧ЩйЛаж
60,бДр╤ки,20.8,16.9,8.4,а╪,1.44,1.53,0.88,1.11,0,0,977.7777778,0.5,2.48,2.32,2.64,╧ЩйЛаж
74,бДр╤ки,20.8,13.6,3.1,а╪,2.8,1.3,1.9,2.5,0,0,1566.666667,0.77,4.25,4.7,3.8,╧ЩйЛаж
85,бДр╤ки,20.8,15.5,8.3,0,2,2.3,2.6,2.3,0,0,1422.222222,0.46,4.6,4.6,4.6,╧ЩйЛаж
87,бДр╤ки,20.8,14.4,4.3,а╪,2.4,1.7,2.4,1.3,0,0,588.8888889,0.7,3.9,4.8,3,╧ЩйЛаж
87,бДр╤ки,20.8,14.4,6.4,а╪,3.5,3.1,2.5,3,0,0,588.8888889,0.56,6.05,6,6.1,╧ЩйЛаж
88,бДр╤ки,20.8,14.1,9.3,а╪,1.4,1.7,1.8,1.5,0,0,1122.222222,0.34,3.2,3.2,3.2,╧ЩйЛаж
88,бДр╤ки,20.8,15.2,5.3,а╪,1.5,1.7,1.7,1.4,0,0,1122.222222,0.65,3.15,3.2,3.1,╧ЩйЛаж
89,бДр╤ки,20.8,21.2,12.6,а╪,1.4,1.8,1.6,1.3,0,0,766.6666667,0.41,3.05,3,3.1,╧ЩйЛаж
19,бДр╤ки,20.9,12.4,0.7,а╪,2.1,2.213,2.45,1.368,0.4,1.5,766.6666667,0.94,4.0655,4.55,3.581,╧ЩйЛаж
29,бДр╤ки,20.9,14.6,9.7,а╪,1.18,1.72,1.82,1.57,4.3,3.1,1355.555556,0.34,3.145,3,3.29,╧ЩйЛаж
30,бДр╤ки,20.9,13.1,6.3,а╪,2.6,2.5,1.2,1.7,2.9,8,1444.444444,0.52,4,3.8,4.2,╧ЩйЛаж
33,бДр╤ки,20.9,15.7,10.3,а╪,2.01,1.9,0.11,1.12,1.4,9.2,1766.666667,0.34,2.57,2.12,3.02,╧ЩйЛаж
